X,CH1,Start,Increment,
Sequence,Volt,-3.000000e+00,5.000000e-03
1143,-3.20e-03,
1144,-1.60e-03,
1145,3.20e-03,
1146,1.60e-03,
1147,-5.60e-03,
1148,1.60e-03,
1149,-1.60e-03,
1150,-5.60e-03,
1151,1.60e-03,
1152,-3.20e-03,
1153,2.40e-03,
1154,1.60e-03,
1155,-1.60e-03,
1156,8.00e-04,
1157,-2.40e-03,
1158,1.60e-03,
1159,-1.60e-03,
1160,3.20e-03,
1161,-1.02e-01,
1162,-1.02e-01,
1163,8.00e-04,
1164,-1.02e-01,
1165,-1.00e-01,
1166,-1.02e-01,
1167,-9.84e-02,
1168,-1.02e-01,
1169,7.52e-02,
1170,7.28e-02,
1171,6.40e-02,
1172,6.80e-02,
1173,6.08e-02,
1174,6.32e-02,
1175,5.52e-02,
1176,6.00e-02,
1177,5.20e-02,
1178,5.52e-02,
1179,4.96e-02,
1180,5.12e-02,
1181,4.32e-02,
1182,4.80e-02,
1183,4.16e-02,
1184,4.48e-02,
1185,4.00e-02,
1186,4.16e-02,
1187,3.60e-02,
1188,3.84e-02,
1189,3.36e-02,
1190,3.60e-02,
1191,2.56e-02,
1192,3.28e-02,
1193,2.72e-02,
1194,3.20e-02,
1195,2.72e-02,
1196,2.88e-02,
1197,2.32e-02,
1198,2.72e-02,
1199,2.24e-02,
